category,category,speaker_in_sample_A,sample_A_ID,quality
bonafide,target,LA_0009,LA_E_7388854.wav,7
bonafide,target,LA_0026,LA_E_7275417.wav,6
bonafide,target,LA_0033,LA_E_1616694.wav,7
bonafide,non-target,LA_0059,LA_E_9932498.wav,5
bonafide,non-target,LA_0058,LA_E_2845818.wav,9
spoofed,A08,LA_0016,LA_E_1976524.wav,0
spoofed,A19,LA_0027,LA_E_7809906.wav,4
spoofed,A19,LA_0035,LA_E_3050247.wav,0
bonafide,non-target,LA_0067,LA_E_9209263.wav,6
bonafide,target,LA_0030,LA_E_4650657.wav,5
bonafide,target,LA_0046,LA_E_3840514.wav,9
bonafide,target,LA_0029,LA_E_5040825.wav,5
bonafide,target,LA_0040,LA_E_3515491.wav,9
bonafide,non-target,LA_0065,LA_E_4214323.wav,5
bonafide,target,LA_0027,LA_E_8713676.wav,5
bonafide,target,LA_0002,LA_E_5712824.wav,6
bonafide,target,LA_0021,LA_E_1596592.wav,1
spoofed,A14,LA_0029,LA_E_1918515.wav,3
bonafide,target,LA_0035,LA_E_8330302.wav,7
bonafide,non-target,LA_0053,LA_E_2036646.wav,9
bonafide,target,LA_0038,LA_E_4212502.wav,4
bonafide,non-target,LA_0052,LA_E_7690893.wav,4
bonafide,target,LA_0018,LA_E_4795604.wav,6
bonafide,non-target,LA_0055,LA_E_2197823.wav,4
bonafide,target,LA_0047,LA_E_1217236.wav,9
bonafide,target,LA_0042,LA_E_5475063.wav,7
bonafide,non-target,LA_0059,LA_E_2940871.wav,9
bonafide,non-target,LA_0056,LA_E_6214943.wav,9
spoofed,A16,LA_0041,LA_E_6671657.wav,8
bonafide,target,LA_0031,LA_E_6854304.wav,8
bonafide,target,LA_0005,LA_E_8128704.wav,7
spoofed,A15,LA_0013,LA_E_4193164.wav,6
bonafide,target,LA_0045,LA_E_4925737.wav,4
bonafide,target,LA_0027,LA_E_9862588.wav,6
bonafide,target,LA_0002,LA_E_8545247.wav,7
spoofed,A07,LA_0048,LA_E_9060445.wav,2
bonafide,target,LA_0032,LA_E_8699699.wav,6
bonafide,target,LA_0026,LA_E_7470257.wav,8
bonafide,target,LA_0035,LA_E_2049610.wav,6
spoofed,A14,LA_0010,LA_E_6201203.wav,3
spoofed,A10,LA_0031,LA_E_9801579.wav,4
bonafide,target,LA_0026,LA_E_6963292.wav,6
spoofed,A09,LA_0039,LA_E_8245744.wav,0
bonafide,target,LA_0008,LA_E_9165283.wav,6
spoofed,A14,LA_0043,LA_E_1184676.wav,0
spoofed,A18,LA_0006,LA_E_9431255.wav,0
bonafide,target,LA_0036,LA_E_8293178.wav,5
spoofed,A15,LA_0032,LA_E_6816952.wav,0
bonafide,target,LA_0035,LA_E_2340076.wav,6
bonafide,target,LA_0025,LA_E_2542172.wav,8
bonafide,target,LA_0012,LA_E_1265546.wav,9
spoofed,A08,LA_0032,LA_E_3396569.wav,0
spoofed,A17,LA_0003,LA_E_1196120.wav,0
bonafide,target,LA_0025,LA_E_6191006.wav,8
spoofed,A11,LA_0017,LA_E_2346896.wav,3
spoofed,A12,LA_0015,LA_E_4641855.wav,6
bonafide,target,LA_0040,LA_E_5882171.wav,0
bonafide,target,LA_0017,LA_E_9009960.wav,5
spoofed,A18,LA_0044,LA_E_5681469.wav,0
spoofed,A17,LA_0001,LA_E_9378167.wav,0
bonafide,target,LA_0037,LA_E_8827813.wav,6
bonafide,target,LA_0014,LA_E_5832356.wav,5
bonafide,target,LA_0031,LA_E_1244505.wav,6
bonafide,target,LA_0023,LA_E_1125558.wav,6
spoofed,A12,LA_0040,LA_E_3342798.wav,0
spoofed,A07,LA_0043,LA_E_6053960.wav,1
bonafide,target,LA_0047,LA_E_4317439.wav,3
bonafide,target,LA_0047,LA_E_8670051.wav,6
spoofed,A13,LA_0029,LA_E_8016071.wav,0
bonafide,target,LA_0007,LA_E_1350882.wav,6
spoofed,A16,LA_0024,LA_E_7321447.wav,0
bonafide,target,LA_0002,LA_E_1615488.wav,6
bonafide,target,LA_0009,LA_E_3629647.wav,3
bonafide,target,LA_0012,LA_E_1350734.wav,6
bonafide,non-target,LA_0053,LA_E_6700890.wav,6
bonafide,target,LA_0035,LA_E_7221577.wav,6
spoofed,A19,LA_0013,LA_E_3250746.wav,0
spoofed,A11,LA_0043,LA_E_3876965.wav,0
bonafide,target,LA_0008,LA_E_4890069.wav,3
bonafide,target,LA_0036,LA_E_3628816.wav,6
spoofed,A17,LA_0030,LA_E_5517617.wav,0
bonafide,target,LA_0028,LA_E_5910912.wav,6
bonafide,target,LA_0044,LA_E_9751703.wav,6
bonafide,target,LA_0034,LA_E_6367906.wav,3
bonafide,target,LA_0003,LA_E_3111647.wav,3
bonafide,non-target,LA_0065,LA_E_9270540.wav,6
spoofed,A13,LA_0011,LA_E_4143544.wav,1
bonafide,non-target,LA_0053,LA_E_6700890.wav,6
spoofed,A15,LA_0037,LA_E_1795916.wav,3
bonafide,target,LA_0005,LA_E_7374906.wav,6
spoofed,A18,LA_0024,LA_E_1435631.wav,0
bonafide,target,LA_0017,LA_E_4202258.wav,1
bonafide,target,LA_0033,LA_E_4739368.wav,6
spoofed,A10,LA_0005,LA_E_9315907.wav,6
bonafide,target,LA_0033,LA_E_8140614.wav,3
bonafide,target,LA_0011,LA_E_2857857.wav,9
bonafide,target,LA_0041,LA_E_4753202.wav,7
spoofed,A19,LA_0018,LA_E_6275943.wav,2
bonafide,target,LA_0021,LA_E_3174231.wav,0
bonafide,target,LA_0013,LA_E_2499908.wav,3
bonafide,target,LA_0038,LA_E_2082186.wav,6
bonafide,non-target,LA_0058,LA_E_1053797.wav,6
bonafide,non-target,LA_0049,LA_E_9828001.wav,3
spoofed,A15,LA_0037,LA_E_4824497.wav,6
bonafide,non-target,LA_0052,LA_E_6432441.wav,2
spoofed,A08,LA_0027,LA_E_2943200.wav,0
spoofed,A17,LA_0045,LA_E_2454442.wav,7
bonafide,target,LA_0010,LA_E_3756527.wav,2
spoofed,A19,LA_0047,LA_E_6009650.wav,6
bonafide,target,LA_0027,LA_E_3846054.wav,6
bonafide,target,LA_0011,LA_E_2613546.wav,6
spoofed,A12,LA_0014,LA_E_5291337.wav,6
spoofed,A07,LA_0013,LA_E_5447503.wav,2
bonafide,non-target,LA_0057,LA_E_1979651.wav,3
bonafide,target,LA_0035,LA_E_3828016.wav,8
bonafide,non-target,LA_0064,LA_E_5508731.wav,6
bonafide,target,LA_0037,LA_E_7961057.wav,3
bonafide,target,LA_0047,LA_E_9599675.wav,3
bonafide,non-target,LA_0068,LA_E_1486783.wav,4
bonafide,target,LA_0001,LA_E_2154322.wav,6
bonafide,target,LA_0047,LA_E_1913837.wav,3
bonafide,target,LA_0023,LA_E_3601789.wav,6
bonafide,target,LA_0020,LA_E_8444421.wav,6
bonafide,target,LA_0021,LA_E_8741322.wav,7
bonafide,target,LA_0016,LA_E_8192129.wav,2
bonafide,target,LA_0017,LA_E_8762411.wav,6
bonafide,target,LA_0023,LA_E_8041591.wav,6
spoofed,A14,LA_0028,LA_E_9032759.wav,6
bonafide,target,LA_0015,LA_E_8744591.wav,3
bonafide,target,LA_0034,LA_E_3273657.wav,6
bonafide,target,LA_0030,LA_E_5433316.wav,1
spoofed,A08,LA_0024,LA_E_4151126.wav,1
spoofed,A12,LA_0001,LA_E_8746861.wav,6
spoofed,A19,LA_0013,LA_E_6682904.wav,3
spoofed,A08,LA_0012,LA_E_4467196.wav,4
bonafide,non-target,LA_0052,LA_E_1109484.wav,6
spoofed,A11,LA_0033,LA_E_8236816.wav,2
bonafide,non-target,LA_0067,LA_E_6641926.wav,6
bonafide,target,LA_0025,LA_E_4806206.wav,6
bonafide,target,LA_0045,LA_E_2298835.wav,6
spoofed,A12,LA_0003,LA_E_2056450.wav,3
bonafide,target,LA_0046,LA_E_2161075.wav,6
spoofed,A10,LA_0047,LA_E_5024361.wav,6
bonafide,target,LA_0043,LA_E_8840909.wav,2
bonafide,target,LA_0021,LA_E_6941959.wav,3
bonafide,non-target,LA_0055,LA_E_2540691.wav,6
bonafide,non-target,LA_0056,LA_E_3010572.wav,3
bonafide,target,LA_0021,LA_E_1106135.wav,3
bonafide,target,LA_0016,LA_E_7657702.wav,6
bonafide,target,LA_0008,LA_E_1206794.wav,6
bonafide,non-target,LA_0066,LA_E_5479419.wav,3
bonafide,target,LA_0011,LA_E_7085548.wav,6
bonafide,target,LA_0035,LA_E_1770555.wav,6
bonafide,target,LA_0011,LA_E_1553888.wav,6
bonafide,target,LA_0024,LA_E_9211616.wav,6
bonafide,target,LA_0043,LA_E_4576020.wav,5
bonafide,target,LA_0022,LA_E_8988388.wav,6
bonafide,target,LA_0011,LA_E_8760907.wav,3
spoofed,A16,LA_0034,LA_E_5891018.wav,0
bonafide,target,LA_0046,LA_E_2100890.wav,8
bonafide,non-target,LA_0067,LA_E_6754038.wav,6
bonafide,non-target,LA_0052,LA_E_1109484.wav,3
spoofed,A07,LA_0007,LA_E_2803022.wav,4
bonafide,target,LA_0012,LA_E_8216978.wav,6
bonafide,non-target,LA_0066,LA_E_9005251.wav,3
bonafide,target,LA_0018,LA_E_1583855.wav,6
spoofed,A14,LA_0013,LA_E_6384482.wav,4
bonafide,target,LA_0039,LA_E_9080927.wav,2
spoofed,A08,LA_0046,LA_E_4965091.wav,0
spoofed,A17,LA_0007,LA_E_5910222.wav,0
bonafide,target,LA_0046,LA_E_1970389.wav,1
spoofed,A07,LA_0010,LA_E_1332483.wav,6
bonafide,non-target,LA_0051,LA_E_5500628.wav,6
bonafide,target,LA_0041,LA_E_1168219.wav,3
bonafide,target,LA_0021,LA_E_5130467.wav,1
bonafide,target,LA_0039,LA_E_2023260.wav,4
bonafide,non-target,LA_0051,LA_E_8926105.wav,9
bonafide,target,LA_0031,LA_E_3191926.wav,6
spoofed,A07,LA_0014,LA_E_9353340.wav,0
bonafide,target,LA_0047,LA_E_5614612.wav,6
bonafide,target,LA_0002,LA_E_1860681.wav,3
bonafide,target,LA_0028,LA_E_2658905.wav,6
bonafide,target,LA_0032,LA_E_7590179.wav,9
bonafide,target,LA_0003,LA_E_5385220.wav,3
bonafide,non-target,LA_0057,LA_E_6691900.wav,3
spoofed,A08,LA_0007,LA_E_8621157.wav,0
bonafide,non-target,LA_0057,LA_E_7799514.wav,4
bonafide,non-target,LA_0052,LA_E_9269932.wav,3
bonafide,target,LA_0020,LA_E_3613149.wav,4
bonafide,target,LA_0010,LA_E_3270904.wav,6
bonafide,non-target,LA_0051,LA_E_1350377.wav,3
bonafide,target,LA_0042,LA_E_4292528.wav,3
bonafide,non-target,LA_0063,LA_E_1841613.wav,9
spoofed,A15,LA_0034,LA_E_8471205.wav,3
bonafide,target,LA_0027,LA_E_5195843.wav,6
spoofed,A16,LA_0034,LA_E_2126140.wav,2
bonafide,target,LA_0022,LA_E_3623447.wav,6
spoofed,A14,LA_0006,LA_E_5465593.wav,8
bonafide,target,LA_0023,LA_E_3992724.wav,6
spoofed,A13,LA_0035,LA_E_1911806.wav,0
bonafide,target,LA_0019,LA_E_5615151.wav,7
spoofed,A17,LA_0020,LA_E_1800023.wav,0
spoofed,A09,LA_0009,LA_E_3866050.wav,2
bonafide,target,LA_0032,LA_E_2192896.wav,3
spoofed,A10,LA_0017,LA_E_8178042.wav,1
spoofed,A13,LA_0038,LA_E_6624494.wav,8
bonafide,non-target,LA_0060,LA_E_1412604.wav,6
bonafide,target,LA_0020,LA_E_3489004.wav,6
bonafide,target,LA_0033,LA_E_4581379.wav,6
bonafide,target,LA_0016,LA_E_8019593.wav,6
bonafide,non-target,LA_0050,LA_E_1613408.wav,6
spoofed,A18,LA_0037,LA_E_9271132.wav,3
bonafide,non-target,LA_0052,LA_E_4692039.wav,5
bonafide,non-target,LA_0049,LA_E_5376572.wav,8
bonafide,non-target,LA_0057,LA_E_7458138.wav,9
bonafide,non-target,LA_0052,LA_E_7690893.wav,6
bonafide,target,LA_0024,LA_E_5184259.wav,6
spoofed,A08,LA_0034,LA_E_7098088.wav,0
bonafide,target,LA_0029,LA_E_7267098.wav,6
spoofed,A15,LA_0025,LA_E_9123319.wav,7
bonafide,target,LA_0012,LA_E_1826471.wav,6
spoofed,A07,LA_0010,LA_E_6542101.wav,0
bonafide,target,LA_0008,LA_E_1830935.wav,8
spoofed,A13,LA_0012,LA_E_1579181.wav,3
bonafide,non-target,LA_0063,LA_E_6283390.wav,8
bonafide,target,LA_0034,LA_E_1311985.wav,5
bonafide,target,LA_0015,LA_E_3534522.wav,6
bonafide,target,LA_0036,LA_E_7839360.wav,6
bonafide,target,LA_0036,LA_E_8293178.wav,1
bonafide,target,LA_0002,LA_E_5551913.wav,6
bonafide,target,LA_0046,LA_E_5700909.wav,4
bonafide,target,LA_0042,LA_E_5400327.wav,0
spoofed,A12,LA_0047,LA_E_4290424.wav,0
bonafide,target,LA_0021,LA_E_6941959.wav,3
bonafide,target,LA_0039,LA_E_1598102.wav,6
bonafide,target,LA_0044,LA_E_2868086.wav,6
bonafide,non-target,LA_0055,LA_E_2268477.wav,6
bonafide,target,LA_0006,LA_E_4518733.wav,6
spoofed,A11,LA_0041,LA_E_8906806.wav,6
spoofed,A13,LA_0026,LA_E_9069671.wav,3
bonafide,target,LA_0045,LA_E_1224525.wav,8
bonafide,non-target,LA_0051,LA_E_5207555.wav,3
bonafide,target,LA_0030,LA_E_2674395.wav,6
bonafide,target,LA_0044,LA_E_9751703.wav,6
spoofed,A07,LA_0025,LA_E_6239133.wav,6
bonafide,non-target,LA_0068,LA_E_2189436.wav,9
bonafide,target,LA_0002,LA_E_9072241.wav,3
bonafide,target,LA_0031,LA_E_6029111.wav,7
bonafide,target,LA_0033,LA_E_4498530.wav,3
bonafide,target,LA_0030,LA_E_4461727.wav,3
bonafide,target,LA_0040,LA_E_5573498.wav,6
spoofed,A19,LA_0042,LA_E_6150281.wav,0
bonafide,target,LA_0034,LA_E_5609818.wav,6
bonafide,target,LA_0027,LA_E_4685529.wav,3
bonafide,target,LA_0032,LA_E_5874897.wav,9
spoofed,A19,LA_0010,LA_E_9966518.wav,0
bonafide,target,LA_0026,LA_E_3660356.wav,6
bonafide,target,LA_0010,LA_E_7158477.wav,6
bonafide,non-target,LA_0058,LA_E_2362137.wav,6
bonafide,target,LA_0027,LA_E_1125888.wav,9
spoofed,A13,LA_0014,LA_E_8369750.wav,1
bonafide,non-target,LA_0050,LA_E_5906048.wav,9
spoofed,A13,LA_0010,LA_E_5344319.wav,3
bonafide,non-target,LA_0051,LA_E_5207555.wav,3
spoofed,A18,LA_0032,LA_E_6598995.wav,3
spoofed,A17,LA_0021,LA_E_2113197.wav,0
bonafide,non-target,LA_0067,LA_E_9272203.wav,6
spoofed,A13,LA_0040,LA_E_7215224.wav,3
bonafide,target,LA_0021,LA_E_1596592.wav,6
spoofed,A15,LA_0028,LA_E_2467754.wav,6
bonafide,target,LA_0020,LA_E_7268595.wav,5
bonafide,non-target,LA_0060,LA_E_3471187.wav,6
bonafide,non-target,LA_0058,LA_E_5479759.wav,5
bonafide,target,LA_0036,LA_E_6991837.wav,6
bonafide,target,LA_0022,LA_E_4123318.wav,7
spoofed,A11,LA_0028,LA_E_9594404.wav,2
spoofed,A10,LA_0003,LA_E_3767969.wav,4
bonafide,non-target,LA_0065,LA_E_2511059.wav,6
spoofed,A18,LA_0032,LA_E_1149507.wav,6
bonafide,non-target,LA_0050,LA_E_3572990.wav,6
spoofed,A13,LA_0034,LA_E_4300178.wav,1
bonafide,target,LA_0026,LA_E_7745909.wav,6
bonafide,target,LA_0016,LA_E_1078880.wav,5
bonafide,target,LA_0003,LA_E_9204543.wav,6
bonafide,target,LA_0023,LA_E_7875012.wav,6
bonafide,target,LA_0035,LA_E_7221577.wav,8
spoofed,A17,LA_0013,LA_E_5788116.wav,0
spoofed,A15,LA_0042,LA_E_3130944.wav,4
bonafide,target,LA_0008,LA_E_5986045.wav,6
spoofed,A08,LA_0007,LA_E_6832179.wav,2
bonafide,non-target,LA_0056,LA_E_5282275.wav,5
bonafide,target,LA_0010,LA_E_4237705.wav,4
bonafide,target,LA_0011,LA_E_8984337.wav,5
bonafide,non-target,LA_0068,LA_E_5638524.wav,8
bonafide,target,LA_0037,LA_E_7221379.wav,6
bonafide,non-target,LA_0059,LA_E_6108466.wav,6
bonafide,target,LA_0023,LA_E_6883200.wav,8
spoofed,A11,LA_0034,LA_E_8959588.wav,0
bonafide,non-target,LA_0058,LA_E_8042308.wav,3
bonafide,non-target,LA_0058,LA_E_3450829.wav,3
spoofed,A11,LA_0003,LA_E_6656598.wav,0
bonafide,non-target,LA_0055,LA_E_6481912.wav,8
spoofed,A07,LA_0029,LA_E_1110205.wav,2
spoofed,A19,LA_0034,LA_E_1735070.wav,0
bonafide,non-target,LA_0058,LA_E_9103340.wav,4
bonafide,target,LA_0046,LA_E_6066342.wav,3
spoofed,A11,LA_0031,LA_E_4145418.wav,2
bonafide,target,LA_0025,LA_E_2252816.wav,8
bonafide,target,LA_0015,LA_E_2946031.wav,6
bonafide,target,LA_0002,LA_E_8228023.wav,0
bonafide,non-target,LA_0057,LA_E_3949734.wav,6
bonafide,target,LA_0029,LA_E_9882982.wav,3
bonafide,target,LA_0042,LA_E_1760255.wav,6
bonafide,target,LA_0013,LA_E_6525384.wav,0
bonafide,target,LA_0014,LA_E_5832356.wav,0
spoofed,A14,LA_0042,LA_E_4087064.wav,1
bonafide,non-target,LA_0060,LA_E_5329393.wav,6
spoofed,A09,LA_0039,LA_E_3865278.wav,0
spoofed,A19,LA_0020,LA_E_9125338.wav,1
spoofed,A13,LA_0034,LA_E_1553031.wav,0
bonafide,target,LA_0016,LA_E_3432530.wav,7
bonafide,target,LA_0046,LA_E_1245139.wav,7
bonafide,non-target,LA_0049,LA_E_6600788.wav,6
bonafide,target,LA_0039,LA_E_4593048.wav,7
bonafide,target,LA_0037,LA_E_3015056.wav,3
bonafide,target,LA_0035,LA_E_8080502.wav,3
bonafide,target,LA_0028,LA_E_1002903.wav,6
spoofed,A11,LA_0005,LA_E_6714303.wav,3
bonafide,target,LA_0040,LA_E_6511047.wav,6
bonafide,target,LA_0022,LA_E_2616113.wav,0
spoofed,A17,LA_0042,LA_E_1304191.wav,0
spoofed,A17,LA_0027,LA_E_8236453.wav,5
bonafide,target,LA_0047,LA_E_5544894.wav,8
spoofed,A19,LA_0035,LA_E_3822074.wav,0
bonafide,target,LA_0030,LA_E_4591949.wav,8
bonafide,target,LA_0008,LA_E_1206794.wav,7
bonafide,target,LA_0022,LA_E_9617251.wav,6
bonafide,target,LA_0012,LA_E_4867311.wav,6
spoofed,A14,LA_0003,LA_E_2701200.wav,2
bonafide,target,LA_0027,LA_E_4620511.wav,4
bonafide,target,LA_0022,LA_E_4473584.wav,6
bonafide,non-target,LA_0058,LA_E_9103340.wav,6
bonafide,target,LA_0003,LA_E_9321526.wav,0
spoofed,A15,LA_0028,LA_E_5627468.wav,2
bonafide,non-target,LA_0049,LA_E_8145966.wav,6
bonafide,target,LA_0026,LA_E_7042411.wav,3
spoofed,A15,LA_0033,LA_E_3926308.wav,2
bonafide,target,LA_0005,LA_E_3031829.wav,3
spoofed,A17,LA_0046,LA_E_7402680.wav,4
bonafide,non-target,LA_0049,LA_E_8563944.wav,6
bonafide,target,LA_0004,LA_E_5518953.wav,5
bonafide,target,LA_0021,LA_E_5773948.wav,6
spoofed,A10,LA_0027,LA_E_1245491.wav,5
bonafide,target,LA_0037,LA_E_6236832.wav,3
spoofed,A15,LA_0014,LA_E_8233580.wav,2
bonafide,target,LA_0028,LA_E_6544372.wav,7
bonafide,target,LA_0016,LA_E_5560200.wav,6
bonafide,target,LA_0003,LA_E_4732021.wav,6
bonafide,target,LA_0008,LA_E_1350300.wav,6
bonafide,non-target,LA_0064,LA_E_1852684.wav,9
bonafide,target,LA_0019,LA_E_2373149.wav,3
spoofed,A07,LA_0005,LA_E_6458075.wav,2
bonafide,non-target,LA_0057,LA_E_1232728.wav,6
bonafide,target,LA_0028,LA_E_8831839.wav,7
bonafide,target,LA_0006,LA_E_6856730.wav,6
bonafide,target,LA_0014,LA_E_4319351.wav,2
bonafide,target,LA_0032,LA_E_9579428.wav,9
bonafide,target,LA_0036,LA_E_3688097.wav,6
bonafide,target,LA_0016,LA_E_9551675.wav,6
bonafide,target,LA_0027,LA_E_3734673.wav,4
bonafide,target,LA_0011,LA_E_1708938.wav,7
bonafide,target,LA_0043,LA_E_5869507.wav,7
bonafide,non-target,LA_0060,LA_E_5386161.wav,3
bonafide,target,LA_0006,LA_E_6191071.wav,3
bonafide,target,LA_0040,LA_E_5573498.wav,7
spoofed,A15,LA_0039,LA_E_2585651.wav,6
bonafide,target,LA_0003,LA_E_2488762.wav,3
spoofed,A10,LA_0047,LA_E_1792673.wav,7
bonafide,non-target,LA_0056,LA_E_2497126.wav,2
spoofed,A12,LA_0019,LA_E_5674264.wav,0
bonafide,target,LA_0037,LA_E_6147431.wav,7
bonafide,non-target,LA_0058,LA_E_9020394.wav,7
bonafide,non-target,LA_0053,LA_E_7184368.wav,5
spoofed,A16,LA_0004,LA_E_8251692.wav,0
bonafide,non-target,LA_0057,LA_E_7322085.wav,6
bonafide,target,LA_0039,LA_E_8261559.wav,7
spoofed,A09,LA_0036,LA_E_5637698.wav,0
spoofed,A11,LA_0019,LA_E_9149150.wav,6
spoofed,A10,LA_0017,LA_E_2217311.wav,3
bonafide,target,LA_0027,LA_E_5033386.wav,6
spoofed,A09,LA_0021,LA_E_3869775.wav,4
bonafide,target,LA_0013,LA_E_1236391.wav,6
bonafide,target,LA_0027,LA_E_1097979.wav,7
spoofed,A11,LA_0047,LA_E_8673065.wav,0
bonafide,target,LA_0032,LA_E_7856675.wav,6
spoofed,A19,LA_0011,LA_E_3034195.wav,4
spoofed,A18,LA_0014,LA_E_9157190.wav,3
bonafide,target,LA_0024,LA_E_4541316.wav,6
spoofed,A09,LA_0032,LA_E_2497187.wav,2
spoofed,A14,LA_0031,LA_E_5960915.wav,6
bonafide,target,LA_0035,LA_E_3321149.wav,7
spoofed,A07,LA_0039,LA_E_4689993.wav,3
bonafide,target,LA_0043,LA_E_3570871.wav,6
spoofed,A14,LA_0031,LA_E_5049884.wav,6
bonafide,non-target,LA_0054,LA_E_1973613.wav,5
spoofed,A10,LA_0012,LA_E_9031863.wav,6
bonafide,target,LA_0013,LA_E_9759915.wav,3
bonafide,target,LA_0026,LA_E_7999038.wav,1
bonafide,target,LA_0005,LA_E_8128704.wav,4
spoofed,A13,LA_0032,LA_E_5284811.wav,7
bonafide,non-target,LA_0068,LA_E_9981609.wav,3
spoofed,A16,LA_0024,LA_E_6562006.wav,3
bonafide,target,LA_0014,LA_E_1234718.wav,3
bonafide,non-target,LA_0063,LA_E_1830686.wav,4
bonafide,target,LA_0008,LA_E_9994368.wav,6
spoofed,A13,LA_0024,LA_E_4491942.wav,1
bonafide,target,LA_0034,LA_E_7215796.wav,4
spoofed,A11,LA_0018,LA_E_1990260.wav,5
bonafide,non-target,LA_0060,LA_E_1880093.wav,5
bonafide,target,LA_0016,LA_E_3704961.wav,5
bonafide,non-target,LA_0067,LA_E_4059607.wav,3
bonafide,target,LA_0014,LA_E_1234718.wav,7
bonafide,non-target,LA_0051,LA_E_5667435.wav,6
bonafide,non-target,LA_0057,LA_E_3287190.wav,7
bonafide,target,LA_0026,LA_E_7275417.wav,3
bonafide,target,LA_0009,LA_E_7388854.wav,7
bonafide,non-target,LA_0057,LA_E_3949734.wav,5
bonafide,non-target,LA_0057,LA_E_9422097.wav,7
spoofed,A14,LA_0022,LA_E_1425284.wav,2
bonafide,target,LA_0038,LA_E_5981275.wav,6
bonafide,target,LA_0036,LA_E_3628816.wav,8
bonafide,non-target,LA_0049,LA_E_9828001.wav,7
bonafide,target,LA_0007,LA_E_3559983.wav,7
bonafide,non-target,LA_0060,LA_E_4220286.wav,4
bonafide,target,LA_0041,LA_E_1255270.wav,4
bonafide,target,LA_0047,LA_E_7498267.wav,6
bonafide,target,LA_0048,LA_E_3301446.wav,6
spoofed,A12,LA_0009,LA_E_4482507.wav,3
bonafide,target,LA_0045,LA_E_4802074.wav,6
bonafide,target,LA_0031,LA_E_7245348.wav,7
spoofed,A17,LA_0018,LA_E_4135088.wav,0
spoofed,A17,LA_0015,LA_E_5074039.wav,1
bonafide,target,LA_0001,LA_E_4045912.wav,3
bonafide,target,LA_0027,LA_E_9548366.wav,8
bonafide,target,LA_0009,LA_E_9419854.wav,7
bonafide,target,LA_0041,LA_E_1728154.wav,4
bonafide,non-target,LA_0054,LA_E_5839931.wav,6
bonafide,target,LA_0047,LA_E_5469240.wav,7
bonafide,target,LA_0009,LA_E_2861430.wav,6
bonafide,non-target,LA_0058,LA_E_5432558.wav,2
bonafide,non-target,LA_0052,LA_E_3576786.wav,7
bonafide,target,LA_0029,LA_E_4726602.wav,3
bonafide,target,LA_0002,LA_E_4309982.wav,5
bonafide,non-target,LA_0061,LA_E_8357084.wav,2
bonafide,non-target,LA_0054,LA_E_7618683.wav,9
spoofed,A17,LA_0013,LA_E_3963940.wav,3
bonafide,target,LA_0040,LA_E_1198906.wav,6
spoofed,A18,LA_0025,LA_E_9569352.wav,3
bonafide,non-target,LA_0056,LA_E_4801924.wav,8
bonafide,target,LA_0025,LA_E_4781833.wav,6
spoofed,A10,LA_0006,LA_E_6915836.wav,5
spoofed,A10,LA_0030,LA_E_4990264.wav,0
bonafide,target,LA_0024,LA_E_5564043.wav,6
bonafide,target,LA_0042,LA_E_3402691.wav,9
bonafide,target,LA_0025,LA_E_1765046.wav,6
bonafide,target,LA_0041,LA_E_2362820.wav,7
bonafide,target,LA_0030,LA_E_8978645.wav,5
spoofed,A15,LA_0047,LA_E_4270391.wav,2
spoofed,A07,LA_0004,LA_E_7836944.wav,2
bonafide,target,LA_0041,LA_E_6411489.wav,9
bonafide,non-target,LA_0064,LA_E_8739004.wav,6
spoofed,A15,LA_0001,LA_E_1392037.wav,6
bonafide,target,LA_0032,LA_E_5696271.wav,6
bonafide,non-target,LA_0059,LA_E_8873590.wav,1
spoofed,A10,LA_0015,LA_E_3596441.wav,6
bonafide,target,LA_0039,LA_E_8375350.wav,5
spoofed,A15,LA_0001,LA_E_9742931.wav,6
spoofed,A15,LA_0006,LA_E_8394888.wav,6
bonafide,non-target,LA_0065,LA_E_9270540.wav,6
spoofed,A14,LA_0031,LA_E_4758988.wav,1
spoofed,A09,LA_0001,LA_E_4258390.wav,0
bonafide,non-target,LA_0053,LA_E_5810015.wav,6
bonafide,target,LA_0048,LA_E_9689975.wav,9
bonafide,target,LA_0046,LA_E_1828973.wav,6
bonafide,target,LA_0041,LA_E_8803922.wav,5
bonafide,non-target,LA_0067,LA_E_3844233.wav,8
bonafide,non-target,LA_0063,LA_E_2263934.wav,6
bonafide,target,LA_0044,LA_E_5934978.wav,9
bonafide,target,LA_0025,LA_E_3936342.wav,6
bonafide,target,LA_0031,LA_E_7197438.wav,6
bonafide,target,LA_0048,LA_E_5274888.wav,3
bonafide,non-target,LA_0053,LA_E_9722693.wav,6
spoofed,A17,LA_0043,LA_E_3346341.wav,0
spoofed,A14,LA_0046,LA_E_1189977.wav,0
bonafide,target,LA_0013,LA_E_7369290.wav,7
bonafide,non-target,LA_0064,LA_E_3526002.wav,6
bonafide,target,LA_0020,LA_E_9632320.wav,3
bonafide,target,LA_0017,LA_E_2941153.wav,9
bonafide,target,LA_0022,LA_E_4473584.wav,8
bonafide,target,LA_0008,LA_E_9994368.wav,6
bonafide,target,LA_0044,LA_E_5934978.wav,4
spoofed,A11,LA_0007,LA_E_9072496.wav,0
bonafide,target,LA_0013,LA_E_1236391.wav,9
spoofed,A14,LA_0010,LA_E_1063766.wav,6
bonafide,target,LA_0009,LA_E_2863367.wav,5
